Price,Close,High,Low,Open,Volume
Ticker,TSLL,TSLL,TSLL,TSLL,TSLL
Datetime,,,,,
2025-03-06 14:30:00+00:00,11.249899864196777,11.5,11.171199798583984,11.479999542236328,16327701
2025-03-06 14:31:00+00:00,11.21500015258789,11.319999694824219,11.175000190734863,11.229999542236328,580701
2025-03-06 14:32:00+00:00,11.089900016784668,11.270000457763672,11.0649995803833,11.220000267028809,770561
2025-03-06 14:33:00+00:00,11.140000343322754,11.179900169372559,11.039999961853027,11.079999923706055,623511
2025-03-06 14:34:00+00:00,11.119999885559082,11.149999618530273,11.0600004196167,11.140000343322754,647520
2025-03-06 14:35:00+00:00,10.982000350952148,11.119999885559082,10.9399995803833,11.095000267028809,1225600
2025-03-06 14:36:00+00:00,10.9399995803833,11.0,10.899999618530273,10.989100456237793,691300
2025-03-06 14:37:00+00:00,10.989800453186035,11.010000228881836,10.922499656677246,10.949899673461914,535254
2025-03-06 14:38:00+00:00,11.025400161743164,11.039999961853027,10.942500114440918,10.98009967803955,726898
2025-03-06 14:39:00+00:00,11.000699996948242,11.079899787902832,10.994999885559082,11.024999618530273,780125
2025-03-06 14:40:00+00:00,11.104999542236328,11.140000343322754,10.949999809265137,11.005000114440918,655064
2025-03-06 14:41:00+00:00,11.022299766540527,11.15999984741211,11.0,11.130000114440918,722129
2025-03-06 14:42:00+00:00,11.079999923706055,11.100000381469727,11.003600120544434,11.025699615478516,318564
2025-03-06 14:43:00+00:00,10.921199798583984,11.089900016784668,10.920000076293945,11.089900016784668,706258
2025-03-06 14:44:00+00:00,10.895000457763672,10.930000305175781,10.869999885559082,10.925000190734863,1481193
2025-03-06 14:45:00+00:00,10.954999923706055,11.000699996948242,10.880000114440918,10.911199569702148,684683
2025-03-06 14:46:00+00:00,10.981200218200684,10.997300148010254,10.925000190734863,10.958800315856934,269364
2025-03-06 14:47:00+00:00,11.029999732971191,11.050000190734863,10.978799819946289,10.982399940490723,284674
2025-03-06 14:48:00+00:00,10.989999771118164,11.09000015258789,10.95009994506836,11.039999961853027,485407
2025-03-06 14:49:00+00:00,11.050000190734863,11.069999694824219,10.989700317382812,10.999899864196777,434333
2025-03-06 14:50:00+00:00,11.104999542236328,11.149999618530273,11.024999618530273,11.039999961853027,549129
2025-03-06 14:51:00+00:00,11.135000228881836,11.175000190734863,11.100000381469727,11.114500045776367,670699
2025-03-06 14:52:00+00:00,11.125,11.180000305175781,11.100000381469727,11.135000228881836,808952
2025-03-06 14:53:00+00:00,11.069999694824219,11.199799537658691,11.0649995803833,11.122200012207031,527520
2025-03-06 14:54:00+00:00,11.056500434875488,11.07979965209961,11.0,11.069700241088867,304353
2025-03-06 14:55:00+00:00,11.134499549865723,11.149900436401367,11.010000228881836,11.045000076293945,316953
2025-03-06 14:56:00+00:00,11.038800239562988,11.139900207519531,11.009300231933594,11.139900207519531,345044
2025-03-06 14:57:00+00:00,11.04990005493164,11.055000305175781,11.0,11.047599792480469,394608
2025-03-06 14:58:00+00:00,11.029999732971191,11.085000038146973,11.02929973602295,11.055000305175781,199824
2025-03-06 14:59:00+00:00,11.025400161743164,11.079999923706055,11.015000343322754,11.020000457763672,288926
2025-03-06 15:00:00+00:00,11.164999961853027,11.249300003051758,10.949999809265137,11.020000457763672,1250040
2025-03-06 15:01:00+00:00,11.149999618530273,11.260000228881836,11.140800476074219,11.164999961853027,548737
2025-03-06 15:02:00+00:00,11.157600402832031,11.198399543762207,11.104999542236328,11.154999732971191,422940
2025-03-06 15:03:00+00:00,11.259900093078613,11.279999732971191,11.164999961853027,11.164999961853027,611281
2025-03-06 15:04:00+00:00,11.25,11.31879997253418,11.241499900817871,11.259300231933594,630069
2025-03-06 15:05:00+00:00,11.220000267028809,11.297800064086914,11.206399917602539,11.25100040435791,340206
2025-03-06 15:06:00+00:00,11.236599922180176,11.305000305175781,11.199999809265137,11.225000381469727,410224
2025-03-06 15:07:00+00:00,11.316699981689453,11.350000381469727,11.229999542236328,11.229999542236328,571136
2025-03-06 15:08:00+00:00,11.300100326538086,11.35990047454834,11.289999961853027,11.319999694824219,475646
2025-03-06 15:09:00+00:00,11.265000343322754,11.329999923706055,11.265000343322754,11.305000305175781,289811
2025-03-06 15:10:00+00:00,11.260700225830078,11.279999732971191,11.229999542236328,11.265000343322754,391635
2025-03-06 15:11:00+00:00,11.29170036315918,11.319999694824219,11.270000457763672,11.270000457763672,283303
2025-03-06 15:12:00+00:00,11.296199798583984,11.3100004196167,11.239999771118164,11.295000076293945,173539
2025-03-06 15:13:00+00:00,11.303000450134277,11.350000381469727,11.270000457763672,11.295000076293945,303638
2025-03-06 15:14:00+00:00,11.321999549865723,11.34000015258789,11.240099906921387,11.3149995803833,290347
2025-03-06 15:15:00+00:00,11.391200065612793,11.399900436401367,11.298800468444824,11.319999694824219,444901
2025-03-06 15:16:00+00:00,11.34000015258789,11.41100025177002,11.321200370788574,11.38949966430664,472483
2025-03-06 15:17:00+00:00,11.364999771118164,11.380000114440918,11.289999961853027,11.330499649047852,260285
2025-03-06 15:18:00+00:00,11.364999771118164,11.444999694824219,11.342000007629395,11.362299919128418,655077
2025-03-06 15:19:00+00:00,11.385000228881836,11.420000076293945,11.359999656677246,11.368900299072266,189302
2025-03-06 15:20:00+00:00,11.383299827575684,11.40999984741211,11.34000015258789,11.380000114440918,295804
2025-03-06 15:21:00+00:00,11.380000114440918,11.430000305175781,11.359999656677246,11.399999618530273,375437
2025-03-06 15:22:00+00:00,11.420000076293945,11.441100120544434,11.364999771118164,11.385000228881836,281141
2025-03-06 15:23:00+00:00,11.396300315856934,11.4350004196167,11.375,11.419699668884277,212841
2025-03-06 15:24:00+00:00,11.364999771118164,11.414999961853027,11.350000381469727,11.395000457763672,483897
2025-03-06 15:25:00+00:00,11.28499984741211,11.364999771118164,11.270000457763672,11.364999771118164,397145
2025-03-06 15:26:00+00:00,11.229999542236328,11.319999694824219,11.220100402832031,11.289999961853027,359472
2025-03-06 15:27:00+00:00,11.305000305175781,11.319999694824219,11.210100173950195,11.220000267028809,367759
2025-03-06 15:28:00+00:00,11.3149995803833,11.336199760437012,11.25,11.29990005493164,146376
2025-03-06 15:29:00+00:00,11.389900207519531,11.390000343322754,11.319999694824219,11.319999694824219,299927
2025-03-06 15:30:00+00:00,11.359999656677246,11.399999618530273,11.345000267028809,11.387800216674805,195458
2025-03-06 15:31:00+00:00,11.328900337219238,11.369999885559082,11.300000190734863,11.366000175476074,480275
2025-03-06 15:32:00+00:00,11.354999542236328,11.366499900817871,11.289999961853027,11.345000267028809,120330
2025-03-06 15:33:00+00:00,11.330100059509277,11.389900207519531,11.319999694824219,11.350099563598633,216656
2025-03-06 15:34:00+00:00,11.270400047302246,11.350000381469727,11.260000228881836,11.348899841308594,184418
2025-03-06 15:35:00+00:00,11.282699584960938,11.295000076293945,11.25,11.26930046081543,146350
2025-03-06 15:36:00+00:00,11.31760025024414,11.324999809265137,11.265000343322754,11.2878999710083,157440
2025-03-06 15:37:00+00:00,11.354999542236328,11.367500305175781,11.289999961853027,11.298800468444824,140038
2025-03-06 15:38:00+00:00,11.375,11.375,11.3302001953125,11.345000267028809,159408
2025-03-06 15:39:00+00:00,11.479900360107422,11.510000228881836,11.36989974975586,11.375,648855
2025-03-06 15:40:00+00:00,11.520000457763672,11.53499984741211,11.461000442504883,11.475000381469727,394506
2025-03-06 15:41:00+00:00,11.46500015258789,11.524999618530273,11.410099983215332,11.524999618530273,317848
2025-03-06 15:42:00+00:00,11.479999542236328,11.509900093078613,11.460100173950195,11.479999542236328,200298
2025-03-06 15:43:00+00:00,11.475000381469727,11.510000228881836,11.449999809265137,11.470000267028809,513432
2025-03-06 15:44:00+00:00,11.5,11.524999618530273,11.460100173950195,11.470000267028809,226221
2025-03-06 15:45:00+00:00,11.469799995422363,11.550000190734863,11.465399742126465,11.495100021362305,381593
2025-03-06 15:46:00+00:00,11.46500015258789,11.524999618530273,11.460000038146973,11.460100173950195,144338
2025-03-06 15:47:00+00:00,11.456399917602539,11.494999885559082,11.440199851989746,11.460000038146973,146010
2025-03-06 15:48:00+00:00,11.45009994506836,11.468999862670898,11.40999984741211,11.454999923706055,193346
2025-03-06 15:49:00+00:00,11.399999618530273,11.469900131225586,11.399999618530273,11.456399917602539,163974
2025-03-06 15:50:00+00:00,11.350199699401855,11.41510009765625,11.345000267028809,11.399999618530273,357166
2025-03-06 15:51:00+00:00,11.36929988861084,11.36929988861084,11.329999923706055,11.356399536132812,181934
2025-03-06 15:52:00+00:00,11.345399856567383,11.404999732971191,11.335000038146973,11.37660026550293,423969
2025-03-06 15:53:00+00:00,11.345000267028809,11.364999771118164,11.323699951171875,11.345000267028809,231756
2025-03-06 15:54:00+00:00,11.261199951171875,11.345000267028809,11.25,11.345000267028809,251062
2025-03-06 15:55:00+00:00,11.246299743652344,11.274999618530273,11.229999542236328,11.261199951171875,203292
2025-03-06 15:56:00+00:00,11.225000381469727,11.244999885559082,11.210000038146973,11.239999771118164,244451
2025-03-06 15:57:00+00:00,11.255399703979492,11.270000457763672,11.229999542236328,11.229999542236328,205082
2025-03-06 15:58:00+00:00,11.261099815368652,11.295000076293945,11.260100364685059,11.270000457763672,224260
2025-03-06 15:59:00+00:00,11.308799743652344,11.329899787902832,11.265000343322754,11.265000343322754,135591
2025-03-06 16:00:00+00:00,11.399999618530273,11.420000076293945,11.319999694824219,11.319999694824219,404955
2025-03-06 16:01:00+00:00,11.429300308227539,11.449999809265137,11.399999618530273,11.400300025939941,250555
2025-03-06 16:02:00+00:00,11.40999984741211,11.437100410461426,11.400099754333496,11.425399780273438,157089
2025-03-06 16:03:00+00:00,11.414999961853027,11.420000076293945,11.380000114440918,11.40999984741211,258463
2025-03-06 16:04:00+00:00,11.34000015258789,11.40999984741211,11.314599990844727,11.40999984741211,116203
2025-03-06 16:05:00+00:00,11.319899559020996,11.354999542236328,11.291199684143066,11.340700149536133,149920
2025-03-06 16:06:00+00:00,11.289999961853027,11.328499794006348,11.260000228881836,11.324999809265137,149124
2025-03-06 16:07:00+00:00,11.25,11.300000190734863,11.234999656677246,11.289999961853027,215376
2025-03-06 16:08:00+00:00,11.316499710083008,11.324999809265137,11.240699768066406,11.244999885559082,168439
2025-03-06 16:09:00+00:00,11.359999656677246,11.380000114440918,11.320099830627441,11.347100257873535,173440
2025-03-06 16:10:00+00:00,11.348999977111816,11.362199783325195,11.3100004196167,11.354999542236328,85707
2025-03-06 16:11:00+00:00,11.32349967956543,11.409500122070312,11.300000190734863,11.354999542236328,188599
2025-03-06 16:12:00+00:00,11.324999809265137,11.350000381469727,11.305000305175781,11.346599578857422,85028
2025-03-06 16:13:00+00:00,11.319999694824219,11.345000267028809,11.3149995803833,11.321800231933594,61296
2025-03-06 16:14:00+00:00,11.321200370788574,11.322600364685059,11.260000228881836,11.319999694824219,156839
2025-03-06 16:15:00+00:00,11.28499984741211,11.329999923706055,11.274999618530273,11.319999694824219,67848
2025-03-06 16:16:00+00:00,11.295000076293945,11.32979965209961,11.280099868774414,11.291999816894531,68115
2025-03-06 16:17:00+00:00,11.3149995803833,11.324999809265137,11.28499984741211,11.291000366210938,147460
2025-03-06 16:18:00+00:00,11.320099830627441,11.345000267028809,11.319999694824219,11.319999694824219,176118
2025-03-06 16:19:00+00:00,11.300000190734863,11.326499938964844,11.28499984741211,11.326499938964844,65783
2025-03-06 16:20:00+00:00,11.244999885559082,11.316300392150879,11.229999542236328,11.289999961853027,159423
2025-03-06 16:21:00+00:00,11.186200141906738,11.270000457763672,11.180000305175781,11.246600151062012,352337
2025-03-06 16:22:00+00:00,11.149999618530273,11.194999694824219,11.109999656677246,11.188899993896484,593412
2025-03-06 16:23:00+00:00,11.170000076293945,11.194999694824219,11.149999618530273,11.156800270080566,293430
2025-03-06 16:24:00+00:00,11.1899995803833,11.210000038146973,11.164999961853027,11.175000190734863,153075
2025-03-06 16:25:00+00:00,11.21500015258789,11.239899635314941,11.180000305175781,11.199999809265137,320519
2025-03-06 16:26:00+00:00,11.175000190734863,11.229999542236328,11.15999984741211,11.210000038146973,142366
2025-03-06 16:27:00+00:00,11.1850004196167,11.199999809265137,11.15999984741211,11.175000190734863,157538
2025-03-06 16:28:00+00:00,11.154999732971191,11.229999542236328,11.140000343322754,11.1899995803833,166655
2025-03-06 16:29:00+00:00,11.279999732971191,11.335000038146973,11.140000343322754,11.154999732971191,960181
2025-03-06 16:30:00+00:00,11.350099563598633,11.4350004196167,11.250499725341797,11.255000114440918,925102
2025-03-06 16:31:00+00:00,11.329999923706055,11.364999771118164,11.322699546813965,11.354999542236328,296370
2025-03-06 16:32:00+00:00,11.300000190734863,11.350000381469727,11.291199684143066,11.320099830627441,104595
2025-03-06 16:33:00+00:00,11.255000114440918,11.319999694824219,11.231800079345703,11.319999694824219,179362
2025-03-06 16:34:00+00:00,11.3100004196167,11.310799598693848,11.250100135803223,11.251799583435059,113507
2025-03-06 16:35:00+00:00,11.234999656677246,11.329999923706055,11.234999656677246,11.303299903869629,128113
2025-03-06 16:36:00+00:00,11.244999885559082,11.28499984741211,11.199999809265137,11.229999542236328,178482
2025-03-06 16:37:00+00:00,11.168800354003906,11.229900360107422,11.160099983215332,11.225000381469727,188619
2025-03-06 16:38:00+00:00,11.175000190734863,11.199999809265137,11.149999618530273,11.170000076293945,279728
2025-03-06 16:39:00+00:00,11.125,11.175000190734863,11.109999656677246,11.175000190734863,486033
2025-03-06 16:40:00+00:00,11.114999771118164,11.130000114440918,11.083600044250488,11.114999771118164,315286
2025-03-06 16:41:00+00:00,11.114999771118164,11.145000457763672,11.083100318908691,11.119999885559082,172278
2025-03-06 16:42:00+00:00,11.104999542236328,11.131400108337402,11.09000015258789,11.100099563598633,90583
2025-03-06 16:43:00+00:00,11.070099830627441,11.111100196838379,11.0600004196167,11.095000267028809,179350
2025-03-06 16:44:00+00:00,11.074999809265137,11.07509994506836,11.039999961853027,11.070099830627441,162769
2025-03-06 16:45:00+00:00,11.085000038146973,11.109999656677246,11.0649995803833,11.079999923706055,306500
2025-03-06 16:46:00+00:00,11.114999771118164,11.125,11.070099830627441,11.096199989318848,279142
2025-03-06 16:47:00+00:00,11.10990047454834,11.114999771118164,11.086400032043457,11.10990047454834,90231
2025-03-06 16:48:00+00:00,11.074999809265137,11.104999542236328,11.060099601745605,11.104999542236328,117702
2025-03-06 16:49:00+00:00,11.024999618530273,11.074999809265137,11.010100364685059,11.074999809265137,223881
2025-03-06 16:50:00+00:00,11.005399703979492,11.028499603271484,10.979999542236328,11.020000457763672,651986
2025-03-06 16:51:00+00:00,10.960000038146973,11.017000198364258,10.930000305175781,11.010000228881836,348105
2025-03-06 16:52:00+00:00,10.954999923706055,10.987199783325195,10.930100440979004,10.940099716186523,482370
2025-03-06 16:53:00+00:00,10.960200309753418,11.005000114440918,10.95009994506836,10.953800201416016,324311
2025-03-06 16:54:00+00:00,10.956399917602539,10.979999542236328,10.92770004272461,10.954999923706055,342899
2025-03-06 16:55:00+00:00,10.925000190734863,10.969900131225586,10.90999984741211,10.954999923706055,172296
2025-03-06 16:56:00+00:00,10.960000038146973,10.970000267028809,10.914999961853027,10.929699897766113,400645
2025-03-06 16:57:00+00:00,10.925000190734863,10.970000267028809,10.920000076293945,10.954999923706055,268704
2025-03-06 16:58:00+00:00,10.914999961853027,10.939900398254395,10.899999618530273,10.930000305175781,372316
2025-03-06 16:59:00+00:00,10.875,10.920000076293945,10.869999885559082,10.90999984741211,474081
2025-03-06 17:00:00+00:00,10.880000114440918,10.896499633789062,10.850000381469727,10.880000114440918,548049
2025-03-06 17:01:00+00:00,10.946399688720703,10.949899673461914,10.869999885559082,10.890000343322754,572627
2025-03-06 17:02:00+00:00,10.868800163269043,10.95989990234375,10.863200187683105,10.944999694824219,279103
